2020-04-08 17:17:13, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.3e-06, 	72.578, 	2.307692%, 	0.400000%, 	1.907692%
2020-04-10 08:05:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:05:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:06:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:06:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:06:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:06:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	25917.617, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:07:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:07:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.3e-06, 	25130.398, 	3.076923%, 	0.400000%, 	2.676923%
2020-04-10 08:07:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:07:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:08:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:08:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9870.114, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 08:08:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5211.043, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:08:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:09:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:09:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:09:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:09:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:10:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:10:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:10:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:10:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:11:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:11:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:11:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:11:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:12:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:12:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:12:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:12:49, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:13:04, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:13:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:13:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:13:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:14:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:14:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:14:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:14:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:15:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	92501.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:15:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:15:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:15:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:16:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:16:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:16:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:16:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:17:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:17:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:17:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:17:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:18:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:18:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:18:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:18:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:19:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:19:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:19:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:19:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:20:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:20:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:20:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:20:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	90938.529, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:21:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	45626.029, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:21:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:21:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:21:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:22:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:22:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:22:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:22:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:23:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:23:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	75620.414, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:23:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:23:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:24:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:24:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:24:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:24:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	73100.395, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:25:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	86553.632, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:25:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	79184.442, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:25:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:25:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:26:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:26:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:26:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:26:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:27:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:27:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:27:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:27:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:28:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:28:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	82494.76, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:28:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:28:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:29:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.28e-06, 	69031.966, 	4.687500%, 	0.400000%, 	4.287500%
2020-04-10 08:29:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:29:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:29:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:30:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:30:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:30:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:30:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:31:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:31:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:31:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:31:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:32:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:32:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:32:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:32:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:33:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:33:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:33:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:33:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:34:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:34:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:34:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	5979.702, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:34:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:35:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:35:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:35:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:35:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:36:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:36:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:36:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:36:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:37:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:37:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:37:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:37:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:38:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:38:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:38:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:38:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:39:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:39:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:39:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:39:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:40:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:40:20, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:40:35, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:40:50, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
2020-04-10 08:41:05, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.27e-06, 	1911.273, 	5.511811%, 	0.400000%, 	5.111811%
